case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100392418,7911,Recycling ,NE_Not_Over,MONDAY,NEMO108,NE,1
9,"MELROSE, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77022,,,,,,
10100392372,622,Recycling ,NE_Not_Over,MONDAY,NEMO108,NE,1
8,"EUBANKS, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77022,,,,,,
10100392572,7616,Recycling ,NE_Not_Over,MONDAY,NEMO108,NE,1
7,"APPLETON, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77022,,,,,,
10100392479,8115,Recycling ,NE_Not_Over,MONDAY,NEMO108,NE,1
0,"ROSWELL, ",Participation ,due,,,,
,HOUSTON ,NEW,,,,,
,77022,,,,,,
10100392220,2115 A ,Recycling ,SW_Not_Ove,THURSDAY,SWTH119,SW,1
6,"NAOMI, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77054,,,,,,
10100392324,2324 A ,SWM ,SW_Overdue,THURSDAY,SWTH119,SW,1
5,"CAMDEN, ",Escalation,,,,,
,HOUSTON ,,,,,,
,77021,,,,,,
10100392934,1610,Container ,NW_Not_Ove,MONDAY,NWMO121,NW,1
1,"NEVADA, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77006,,,,,,
10100392834,11135 KITTY ,Container ,SW_Not_Ove,THURSDAY,SWTH107,SW,1
5,"BROOK, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77071,,,,,,
10100392676,8027,Missed ,SW_Overdue,THURSDAY,SWTH107,SW,1
6,"CANDLE, ",Garbage ,,,,,
,HOUSTON ,Pickup,,,,,
,77071,,,,,,
10100392412,8914,Container ,SW_Not_Ove,TUESDAY,SWTU110,SW,1
4,"TANAGER, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77036,,,,,,
10100392448,9115,Container ,SW_Not_Ove,TUESDAY,SWTU110,SW,1
7,"TROULON, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77036,,,,,,
10100389036,2415,Recycling ,SE_Not_Over,TUESDAY,SETU121,SE,1
6,"LIDSTONE, ",Participation ,due,,,,
,HOUSTON ,NEW,,,,,
,77023,,,,,,
10100392918,1444,New Resident ,NW_Not_Ove,THURSDAY,NWTH110,NW,1
0,ALEXANDE,Container,rdue,,,,
,"R, ",,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,HOUSTON ,,,,,,
,77008,,,,,,
10100388546,Intersection ,Trash ,NW_Not_Ove,TUESDAY,NWTU116,NW,1
8,3500 DE ,Dumping or ,rdue,,,,
,SOTO ,Illegal ,,,,,
,ST&6200 T C ,Dumpsite,,,,,
,JESTER ,,,,,,
,BLVD,,,,,,
10100393114,5905,Missed ,NW_Not_Ove,TUESDAY,NWTU116,NW,1
8,MOUNTWO,Garbage ,rdue,,,,
,"OD, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77091,,,,,,
10100392991,1730 W ,Add A Can,NW_Not_Ove,TUESDAY,NWTU116,NW,1
9,"TIDWELL, ",,rdue,,,,
,HOUSTON ,,,,,,
,77091,,,,,,
10100392389,6509,Container ,NW_Not_Ove,FRIDAY,NWFR110,NW,1
8,"CORBIN, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77055,,,,,,
10100335672,2010,Dumpster ,NW_Overdue,TUESDAY,NWTU105,NW,1
3,STONECRES,Complaint,,,,,
,"T, ",,,,,,
,HOUSTON ,,,,,,
,TX 77018,,,,,,
10100389189,9607,Recycling ,SW_Not_Ove,THURSDAY,SWTH115,SW,1
3,RIDDLEWO,Participation ,rdue,,,,
,"OD, ",NEW,,,,,
,HOUSTON ,,,,,,
,77025,,,,,,
10100393222,7014,Container ,NW_Not_Ove,FRIDAY,NWFR103,NW,1
8,DROWSY ,Problem,rdue,,,,
,"PINE, ",,,,,,
,HOUSTON ,,,,,,
,77092,,,,,,
10100393074,5847,New Resident ,NW_Not_Ove,FRIDAY,NWFR103,NW,1
8,WILLOW ,Container,rdue,,,,
,"OAK, ",,,,,,
,HOUSTON ,,,,,,
,77092,,,,,,
10100388656,5838,Missed Heavy ,NW_Overdue,FRIDAY,NWFR103,NW,1
8,"SHURMARD, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77092,,,,,,
10100392873,10711,Recycling ,SW_Not_Ove,THURSDAY,SWTH113,SW,1
9,CHIMNEY ,Participation ,rdue,,,,
,"ROCK, ",NEW,,,,,
,HOUSTON ,,,,,,
,77096,,,,,,
10100389218,4322,Recycle ,SW_Not_Ove,FRIDAY,SWFR114,SW,1
0,KNOTTYNO,Bin/Cart ,rdue,,,,
,"LD, ",Retrieve,,,,,
,HOUSTON ,,,,,,
,77053,,,,,,
10100392932,1621,Missed Yard ,NW_Not_Ove,TUESDAY,NWTU107,NW,1
7,"LAMONTE, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,77018,,,,,,
10100392857,6818,Container ,SW_Not_Ove,FRIDAY,SWFR104,SW,1
0,"STILLER, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77489,,,,,,
10100392903,10023,New Resident ,NE_Not_Over,THURSDAY,NETH120,NE,1
8,VALLEY ,Container,due,,,,
,"FALLS, ",,,,,,
,HOUSTON ,,,,,,
,77078,,,,,,
10100393026,10222 PALM ,Missed Heavy ,SE_Not_Over,FRIDAY,SEFR121,SE,1
2,"SHADOWS, ",Trash Pickup,due,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100393177,7710,Missed Heavy ,SE_Not_Over,FRIDAY,SEFR121,SE,1
5,"CATALINA, ",Trash Pickup,due,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100392904,6234,Container ,SW_Not_Ove,FRIDAY,SWFR106,SW,1
4,"CLAYRIDGE, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77053,,,,,,
391638-,6600,Trash ,SE_Not_Over,TUESDAY,SETU105,SE,1
10100388868,"MIDVALE, ",Dumping or ,due,,,,
5,HOUSTON ,Illegal ,,,,,
,77087,Dumpsite,,,,,
394196-,6702 LA ,Trash ,SE_Not_Over,TUESDAY,SETU105,SE,1
10100392775,"PASEO, ",Dumping or ,due,,,,
2,HOUSTON ,Illegal ,,,,,
,77087,Dumpsite,,,,,
10100392395,8906,Container ,NW_Not_Ove,TUESDAY,NWTU123,NW,1
7,"GAUGUIN, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77088,,,,,,
10100392412,8902,Container ,NW_Not_Ove,TUESDAY,NWTU123,NW,1
9,"GAUGUIN, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77088,,,,,,
10100393182,6806,Missed ,NW_Not_Ove,TUESDAY,NWTU123,NW,1
0,ROLLING ,Garbage ,rdue,,,,
,"MILL, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77088,,,,,,
10100392841,11095,Recycling ,SE_Not_Over,FRIDAY,SEFR118,SE,1
6,"SESAME, ",Participation ,due,,,,
,HOUSTON ,NEW,,,,,
,77048,,,,,,
10100392621,Intersection ,Trash ,SE_Not_Over,FRIDAY,SEFR118,SE,1
2,5300,Dumping or ,due,,,,
,BUNGALOW ,Illegal ,,,,,
,LN&11800 ,Dumpsite,,,,,
,MARTIN ,,,,,,
,LUTHER ,,,,,,
,KING BLVD,,,,,,
10100392871,15127,Container ,SW_Not_Ove,FRIDAY,SWFR110,SW,1
4,TREATY ,Problem,rdue,,,,
,"OAKS, ",,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,HOUSTON ,,,,,,
,77053,,,,,,
10100392390,7030,Container ,SW_Not_Ove,FRIDAY,SWFR104,SW,1
7,MCCULLUM,Problem,rdue,,,,
,", HOUSTON ",,,,,,
,77489,,,,,,
10100392924,11610,Container ,SW_Not_Ove,MONDAY,SWMO106,SW,1
4,"LARKDALE, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77099,,,,,,
10100392293,10519,Container ,SW_Overdue,MONDAY,SWMO102,SW,1
5,HUNTINGT,Problem,,,,,
,ON ,,,,,,
,"ESTATES, ",,,,,,
,HOUSTON ,,,,,,
,77099,,,,,,
10100392578,9022,Container ,SW_Not_Ove,TUESDAY,SWTU108,SW,1
3,"HENDON, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77036,,,,,,
10100392193,8802,Recycling ,SW_Not_Ove,TUESDAY,SWTU109,SW,1
6,"TRIOLA, ",Cart Repair ,rdue,,,,
,HOUSTON ,or Replace,,,,,
,77036,,,,,,
10100392983,6003,Missed Yard ,NW_Not_Ove,MONDAY,NWMO107,NW,1
2,"HAMMAN, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77007,,,,,,
10100392287,8922,Recycling ,SW_Not_Ove,TUESDAY,SWTU109,SW,1
9,SHARPVIEW,Participation ,rdue,,,,
,", HOUSTON ",NEW,,,,,
,77036,,,,,,
10100392476,"5935 ELM, ",Container ,SW_Not_Ove,TUESDAY,SWTU107,SW,1
5,HOUSTON ,Problem,rdue,,,,
,77081,,,,,,
10100392641,2901 WEST ,Missed Yard ,NW_Not_Ove,MONDAY,NWMO113,NW,1
8,"LANE, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77027,,,,,,
10100392995,2603 D ,Container ,NW_Not_Ove,MONDAY,NWMO113,NW,1
0,"WEST LANE, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77027,,,,,,
10100392990,5526,Missed ,SW_Not_Ove,FRIDAY,SWFR110,SW,1
1,"MAYWOOD, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77053,,,,,,
10100392515,114,Recycling ,SE_Not_Over,MONDAY,SEMO101,SE,1
0,"DRENNAN, ",Participation ,due,,,,
,HOUSTON ,NEW,,,,,
,77003,,,,,,
10100393087,"101 HUNT, ",Container ,SE_Not_Over,MONDAY,SEMO101,SE,1
0,HOUSTON ,Problem,due,,,,
,77003,,,,,,
10100393201,114,SWM ,SE_Not_Over,MONDAY,SEMO101,SE,1
4,"DRENNAN, ",Escalation,due,,,,
,HOUSTON ,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,77003,,,,,,
10100392957,11607 BLAIR ,Missed ,SW_Not_Ove,MONDAY,SWMO101,SW,1
1,"MEADOW, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77477,,,,,,
10100364612,"5618 STAR, ",Dumpster ,SW_Not_Ove,MONDAY,SWMO114,SW,1
6,HOUSTON ,Complaint,rdue,,,,
,TX 77057,,,,,,
10100388736,1706,Recycling ,SW_Not_Ove,TUESDAY,SWTU117,SW,1
8,"PROSPECT, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77004,,,,,,
10100392625,8526,Missed Yard ,SW_Not_Ove,TUESDAY,SWTU109,SW,1
1,SHARPCRES,Waste Pickup,rdue,,,,
,"T, ",,,,,,
,HOUSTON ,,,,,,
,77036,,,,,,
10100392641,"5511 EDITH, ",Missed Yard ,SW_Not_Ove,TUESDAY,SWTU114,SW,1
7,HOUSTON ,Waste Pickup,rdue,,,,
,77081,,,,,,
10100393038,11815,Missed Heavy ,SE_Not_Over,THURSDAY,SETH108A,SE,1
6,"SAGECLIFF, ",Trash Pickup,due,,,,
,HOUSTON ,,,,,,
,77089,,,,,,
10100393015,"8410 REIMS, ",Container ,SW_Not_Ove,TUESDAY,SWTU111,SW,1
7,HOUSTON ,Problem,rdue,,,,
,77074,,,,,,
10100390681,15818 LA ,Missed Heavy ,SE_Overdue,THURSDAY,SETH111B,SE,1
5,"AVENIDA, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77062,,,,,,
10100393042,11130,Recycling ,SE_Not_Over,THURSDAY,SETH110A,SE,1
6,SAGEVALLE,Cart Repair ,due,,,,
,"Y, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77089,,,,,,
10100390776,14519,Recycling ,SE_Overdue,THURSDAY,SETH101B,SE,1
4,CIRCLEWOO,Cart Repair ,,,,,
,"D, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77062,,,,,,
10100392819,10334,Missed Heavy ,SE_Not_Over,THURSDAY,SETH103A,SE,1
8,"SAGEPLUM, ",Trash Pickup,due,,,,
,HOUSTON ,,,,,,
,77089,,,,,,
10100392064,12526 E ,Recycling ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
5,"HILLOCK, ",Cart Repair ,rdue,,,,
,HOUSTON ,or Replace,,,,,
,77047,,,,,,
10100393058,13219,Missed ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
4,"ELAINE, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77047,,,,,,
10100393192,12106,Recycling ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
7,"PASEO, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77047,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100389128,2234 TANDY ,Recycling ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
9,"PARK, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77047,,,,,,
10100392926,12618,Missed ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
6,"CHISWICK, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77047,,,,,,
10100393028,1333,Missed ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
1,ALMEDA ,Garbage ,rdue,,,,
,"GENOA, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77047,,,,,,
10100393025,10607,Container ,SW_Not_Ove,MONDAY,SWMO101,SW,1
5,HUNTINGT,Problem,rdue,,,,
,"ON WOOD, ",,,,,,
,HOUSTON ,,,,,,
,77099,,,,,,
10100393265,7802 DE ,Missed ,SW_Not_Ove,MONDAY,SWMO115,SW,1
0,"MOSS, ",Recycling ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77036,,,,,,
10100393144,2511,Container ,NE_Not_Over,FRIDAY,NEFR113,NE,1
2,BRINGHURS,Problem,due,,,,
,"T, ",,,,,,
,HOUSTON ,,,,,,
,77026,,,,,,
10100392568,3310,Trash ,NE_Not_Over,FRIDAY,NEFR113,NE,1
9,"ROLAND, ",Dumping or ,due,,,,
,HOUSTON ,Illegal ,,,,,
,77026,Dumpsite,,,,,
10100393228,2020,Dead Animal ,SW_Not_Ove,TUESDAY,SWTU117,SW,1
3,"HERMANN, ",Collection,rdue,,,,
,HOUSTON ,,,,,,
,77004,,,,,,
10100392319,12002,Recycling ,SE_Not_Over,THURSDAY,SETH113A,SE,1
6,"FAIRBURY, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77089,,,,,,
10100392707,12530,Missed Heavy ,SE_Not_Over,THURSDAY,SETH113A,SE,1
7,ADIRONDAC,Trash Pickup,due,,,,
,"K, ",,,,,,
,HOUSTON ,,,,,,
,77089,,,,,,
10100393276,1120A ,Recycling ,NW_Not_Ove,MONDAY,NWMO122,NW,1
0,"JACKSON, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77006,,,,,,
10100390758,2601,Add A Can ,NW_Not_Ove,MONDAY,NWMO122,NW,1
4,"WINDSOR, ",CANCELLAT,rdue,,,,
,HOUSTON ,ION,,,,,
,77006,,,,,,
394214-,7203,Trash ,SE_Not_Over,FRIDAY,SEFR121,SE,1
10100392803,"NELMS, ",Dumping or ,due,,,,
4,HOUSTON ,Illegal ,,,,,
,77061,Dumpsite,,,,,
394215-,"8821 KOALA, ",Trash ,SE_Not_Over,FRIDAY,SEFR121,SE,1
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100392876,HOUSTON ,Dumping or ,due,,,,
5,77075,Illegal ,,,,,
,,Dumpsite,,,,,
10100392629,814,Recycling ,SE_Not_Over,THURSDAY,SETH104B,SE,1
4,ROLLING ,Cart Repair ,due,,,,
,"RUN, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77062,,,,,,
10100392613,922 KNOTTY ,Container ,SE_Not_Over,THURSDAY,SETH104B,SE,1
4,"ELMWOOD, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77062,,,,,,
10100393179,11442,Missed Heavy ,SE_Not_Over,THURSDAY,SETH102A,SE,1
6,"KIRKWYN, ",Trash Pickup,due,,,,
,HOUSTON ,,,,,,
,77089,,,,,,
10100392037,11431,Missed Heavy ,SE_Overdue,THURSDAY,SETH102A,SE,1
2,"KIRKWYN, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77089,,,,,,
10100392689,10022,Recycling ,SE_Not_Over,THURSDAY,SETH104A,SE,1
0,VICTORIA ,Cart Repair ,due,,,,
,"POINT, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100392904,10126,Recycling ,SE_Not_Over,THURSDAY,SETH104A,SE,1
7,TORRINGTO,Cart Repair ,due,,,,
,"N, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100393271,10014,Container ,SE_Not_Over,THURSDAY,SETH104A,SE,1
1,VICTORIA ,Problem,due,,,,
,"POINT, ",,,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100392274,Intersection ,Trash ,SE_Not_Over,MONDAY,SEMO101,SE,1
6,2500,Dumping or ,due,,,,
,GARROW ,Illegal ,,,,,
,ST&250 ST ,Dumpsite,,,,,
,CHARLES ,,,,,,
,ST,,,,,,
10100392091,Intersection ,Trash ,SE_Not_Over,MONDAY,SEMO101,SE,1
5,2500,Dumping or ,due,,,,
,GARROW ,Illegal ,,,,,
,ST&250 ST ,Dumpsite,,,,,
,CHARLES ,,,,,,
,ST,,,,,,
10100392594,2212,Container ,NW_Not_Ove,MONDAY,NWMO124,NW,1
2,"HOPKINS, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77006,,,,,,
10100392389,2330,Container ,NW_Not_Ove,TUESDAY,NWTU106,NW,1
4,"POINCIANA, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77018,,,,,,
10100392878,2106,Container ,NW_Not_Ove,TUESDAY,NWTU106,NW,1
8,"LAMONTE, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,77018,,,,,,
10100393156,1926,Missed ,NW_Not_Ove,TUESDAY,NWTU106,NW,1
4,CHIPPENDA,Garbage ,rdue,,,,
,"LE, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77018,,,,,,
10100393136,414 A W ,New Resident ,NW_Not_Ove,THURSDAY,NWTH113,NW,1
2,"28TH, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77008,,,,,,
10100393273,"438 W 18TH, ",Container ,NW_Not_Ove,THURSDAY,NWTH113,NW,1
5,HOUSTON ,Problem,rdue,,,,
,77008,,,,,,
10100392676,"513 W 27TH, ",Container ,NW_Not_Ove,THURSDAY,NWTH113,NW,1
9,HOUSTON ,Problem,rdue,,,,
,77008,,,,,,
10100392937,10607,Missed ,SE_Not_Over,THURSDAY,SETH101A,SE,1
5,"MANGO, ",Garbage ,due,,,,
,HOUSTON ,Pickup,,,,,
,77089,,,,,,
10100392986,1031,Missed Heavy ,SE_Not_Over,THURSDAY,SETH108B,SE,1
1,"MONTOUR, ",Trash Pickup,due,,,,
,HOUSTON ,,,,,,
,77062,,,,,,
10100392785,3404 B ,Recycling ,SE_Not_Over,MONDAY,SEMO102,SE,1
3,"SALTUS, ",Participation ,due,,,,
,HOUSTON ,NEW,,,,,
,77003,,,,,,
393643-,4623,Trash ,NW_Not_Ove,MONDAY,NWMO117,NW,1
10100392267,"YUPON, ",Dumping or ,rdue,,,,
0,HOUSTON ,Illegal ,,,,,
,77006,Dumpsite,,,,,
10100392919,717 W ,New Resident ,NW_Not_Ove,MONDAY,NWMO117,NW,1
6,"ALABAMA, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77006,,,,,,
10100392340,4610,Trash ,NW_Not_Ove,MONDAY,NWMO117,NW,1
6,"YUPON, ",Dumping or ,rdue,,,,
,HOUSTON ,Illegal ,,,,,
,77006,Dumpsite,,,,,
10100388585,4515,Trash ,NW_Not_Ove,MONDAY,NWMO117,NW,1
0,GRAUSTAR,Dumping or ,rdue,,,,
,"K, ",Illegal ,,,,,
,HOUSTON ,Dumpsite,,,,,
,77006,,,,,,
10100393252,3715 W PINE ,Dead Animal ,SE_Not_Over,THURSDAY,SETH115B,SE,1
0,"BROOK, ",Collection,due,,,,
,HOUSTON ,,,,,,
,77059,,,,,,
10100393090,"841 W 19TH, ",Recycling ,NW_Not_Ove,THURSDAY,NWTH112,NW,1
1,HOUSTON ,Participation ,rdue,,,,
,77008,NEW,,,,,
10100392651,3610 MONA ,Missed Heavy ,NW_Not_Ove,FRIDAY,NWFR120,NW,1
3,"LEE, ",Trash Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77080,,,,,,
10100388589,3609 LAZY ,Missed Heavy ,NW_Overdue,FRIDAY,NWFR120,NW,1
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
7,"SPRING, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77080,,,,,,
10100388892,8911,Missed Heavy ,NW_Overdue,FRIDAY,NWFR120,NW,1
5,"GREINER, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77080,,,,,,
10100392551,9009,Recycling ,NW_Not_Ove,MONDAY,NWMO113,NW,1
9,"WICKFORD, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77024,,,,,,
10100388709,1033,Recycling ,NW_Not_Ove,TUESDAY,NWTU111,NW,1
1,"CHESHIRE, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77018,,,,,,
10100392649,910 OAK ,New Resident ,NW_Not_Ove,TUESDAY,NWTU111,NW,1
5,"SQUARE, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77018,,,,,,
10100392814,9821,Container ,SE_Not_Over,THURSDAY,SETH105A,SE,1
4,"CAFFREY, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100373149,219,Dumpster ,NW_Not_Ove,MONDAY,NWMO119,NW,1
3,"MARSHALL, ",Complaint,rdue,,,,
,HOUSTON ,,,,,,
,TX 77006,,,,,,
393679-,425,Trash ,NW_Not_Ove,MONDAY,NWMO119,NW,1
10100392350,HAWTHORN,Dumping or ,rdue,,,,
8,"E, ",Illegal ,,,,,
,HOUSTON ,Dumpsite,,,,,
,77006,,,,,,
10100393129,3610,Missed Yard ,NW_Not_Ove,MONDAY,NWMO119,NW,1
7,GRAUSTAR,Waste Pickup,rdue,,,,
,"K, ",,,,,,
,HOUSTON ,,,,,,
,77006,,,,,,
10100392948,2115,Container ,NW_Not_Ove,MONDAY,NWMO105,NW,1
0,"POTOMAC, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77057,,,,,,
10100392988,2526,Container ,NW_Not_Ove,MONDAY,NWMO105,NW,1
8,"POTOMAC, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77057,,,,,,
10100393012,210,Container ,NW_Not_Ove,MONDAY,NWMO110,NW,1
6,"TERRACE, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77007,,,,,,
10100392739,"222 F KNOX, ",Missed Yard ,NW_Not_Ove,MONDAY,NWMO109,NW,1
3,HOUSTON ,Waste Pickup,rdue,,,,
,77007,,,,,,
10100392772,13710,Container ,SE_Not_Over,THURSDAY,SETH114A,SE,1
0,GROSVENO,Problem,due,,,,
,"R, ",,,,,,
,HOUSTON ,,,,,,
,77034,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100392490,647,Container ,SE_Not_Over,THURSDAY,SETH118,SE,1
1,"EASTLAKE, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77034,,,,,,
10100392996,1954,Container ,NW_Not_Ove,FRIDAY,NWFR113,NW,1
7,"NORCREST, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77055,,,,,,
10100393088,1223,SWM ,NW_Not_Ove,TUESDAY,NWTU109,NW,1
5,BETHLEHE,Escalation,rdue,,,,
,"M, ",,,,,,
,HOUSTON ,,,,,,
,77018,,,,,,
10100360489,5302,Dumpster ,NW_Not_Ove,THURSDAY,NWTH109,NW,1
7,"EGBERT, ",Complaint,rdue,,,,
,HOUSTON ,,,,,,
,TX 77007,,,,,,
10100393076,"5426 KIAM, ",Missed Yard ,NW_Not_Ove,THURSDAY,NWTH109,NW,1
9,HOUSTON ,Waste Pickup,rdue,,,,
,77007,,,,,,
10100390582,Intersection ,Trash ,SE_Not_Over,THURSDAY,SETH106A,SE,1
8,8000,Dumping or ,due,,,,
,AVENELL ,Illegal ,,,,,
,RD&10500 ,Dumpsite,,,,,
,HINDS ST,,,,,,
10100389250,12414,Property ,SE_Not_Over,THURSDAY,SETH112A,SE,1
9,"CORNING, ",Damage,due,,,,
,HOUSTON ,,,,,,
,77089,,,,,,
10100389117,8919,Recycling ,SE_Overdue,THURSDAY,SETH122,SE,1
7,SMOKEY ,Cart Repair ,,,,,
,"RIDGE, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100392766,9614,Container ,NW_Not_Ove,FRIDAY,NWFR122,NW,1
5,HAMMERLY,Problem,rdue,,,,
,", HOUSTON ",,,,,,
,77080,,,,,,
10100392801,2219,Recycling ,NW_Not_Ove,FRIDAY,NWFR122,NW,1
9,"LEXFORD, ",Cart Repair ,rdue,,,,
,HOUSTON ,or Replace,,,,,
,77080,,,,,,
10100390536,711,Recycling ,NW_Not_Ove,TUESDAY,NWTU110,NW,1
8,SLEEPYVAL,Participation ,rdue,,,,
,"E, ",NEW,,,,,
,HOUSTON ,,,,,,
,77018,,,,,,
10100392576,912 A W ,Container ,NW_Not_Ove,TUESDAY,NWTU110,NW,1
0,"35TH, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77018,,,,,,
10100392807,1142,Container ,NW_Not_Ove,TUESDAY,NWTU110,NW,1
2,"CURTIN, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77018,,,,,,
10100393204,1050,Container ,NW_Not_Ove,TUESDAY,NWTU110,NW,1
8,"GARDENIA, ",Problem,rdue,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,HOUSTON ,,,,,,
,77018,,,,,,
10100393215,1074 W ,Missed ,NW_Not_Ove,TUESDAY,NWTU110,NW,1
3,"42ND, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77018,,,,,,
10100393257,1031,Container ,NW_Not_Ove,TUESDAY,NWTU110,NW,1
9,"GARDENIA, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77018,,,,,,
10100392669,5309,Missed Yard ,NW_Not_Ove,MONDAY,NWMO111,NW,1
6,"NOLDA, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77007,,,,,,
10100393177,1412,Container ,NW_Not_Ove,MONDAY,NWMO111,NW,1
0,"THOMPSON, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77007,,,,,,
10100393220,5309,Missed Yard ,NW_Not_Ove,MONDAY,NWMO111,NW,1
5,"NOLDA, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77007,,,,,,
10100392960,6555,Container ,NW_Not_Ove,THURSDAY,NWTH107,NW,1
8,GROVEWOO,Problem,rdue,,,,
,"D, ",,,,,,
,HOUSTON ,,,,,,
,77008,,,,,,
